19350000,21600000,22500000
19350000,22070000,23000000
19350000,22639999,23000000
19350000,23670000,12100000
19350000,24420000,24500000
19440001,12960000,32200001
19440001,19910000,6700000
19440001,21320000,22000000
19440001,24139999,24000000
19440001,24330000,11600000
19540001,10430000,25500000
19540001,13240000,28500000
19540001,14650000,25000000
19540001,16250000,8700000
19540001,19820000,24500000
19540001,25170000,21500000
19540001,25459999,30200001
19540001,27430000,29000000
19629999,10240000,26500000
19629999,10330000,18000000
19629999,10430000,26000000
19629999,14180000,26000000
19629999,15220000,14100000
19629999,18040001,2700000
19629999,18410000,3700000
19629999,20850000,23000000
19629999,21040001,22000000
19629999,23010000,34200001
19629999,25830000,28500000
19629999,27520000,28500000
19629999,30530001,2700000
19730000,9580000,19000000
19730000,9960000,26500000
19730000,10240000,28000000
19730000,10430000,26500000
19730000,12960000,15100000
19730000,13810000,27000000
19730000,14470000,27500000
19730000,17000000,700000
19730000,22920000,22500000
19730000,25830000,28000000
19730000,27430000,29500000
19820000,9960000,27500000
19820000,13710000,28000000
19820000,14470000,1700000
19820000,15220000,13600000
19820000,23480000,6700000
19820000,24990000,20500000
19820000,25270000,31200001
19820000,25830000,27000000
19820000,27620001,28000000
19910000,9860000,25500000
19910000,9860000,26000000
19910000,10900000,26000000
19910000,10990000,15600000
19910000,11080000,30200001
19910000,15220000,13100000
19910000,15690000,34200001
19910000,19540001,33200001
19910000,23950001,5700000
19910000,25270000,25000000
19910000,26020000,27500000
20010000,9300000,18500000
20010000,9490000,26500000
20010000,15410000,12600000
20010000,15500000,4700000
20010000,18969999,4700000
20010000,20850000,24000000
20010000,22450001,21500000
20010000,22730000,13600000
20010000,22830000,6700000
20010000,27709999,27500000
20100000,9580000,27000000
20100000,9860000,25000000
20100000,12210000,30200001
20100000,17190001,33200001
20100000,20670000,23000000
20100000,21889999,16500000
20200001,8830000,19000000
20200001,8830000,19500000
20200001,10140000,16000000
20200001,10800000,25500000
20200001,14000000,26500000
20200001,14090000,26000000
20200001,15030000,3700000
20200001,16059999,7700000
20200001,21889999,16000000
20200001,23389999,22000000
20200001,24520000,4700000
20290001,11650000,29500000
20290001,13620000,14600000
20290001,20570000,22500000
20290001,21420000,21500000
20290001,22070000,17000000
20290001,22450001,18000000
20290001,24230000,23000000
20290001,25639999,25500000
20290001,25930000,26000000
20379999,10240000,15100000
20379999,12680000,31200001
20379999,14090000,27000000
20379999,15410000,11600000
20379999,16160000,6700000
20379999,23010000,18500000
20379999,24049999,22500000
20379999,24610001,23500000
20379999,25639999,21000000
20379999,26209999,33200001
20379999,26959999,32200001
20379999,27990000,27000000
20379999,30620001,1700000
20480000,9020000,21500000
20480000,9680000,24000000
20480000,9860000,26500000
20480000,10520000,26000000
20480000,10800000,26000000
20480000,13060000,33200001
20480000,14180000,25500000
20480000,15220000,12100000
20480000,18600000,1700000
20480000,21889999,33200001
20480000,21980000,15600000
20480000,26860001,24000000
20480000,27049999,24500000
20570000,8360000,20000000
20570000,10240000,25500000
20570000,10330000,25500000
20570000,13060000,28500000
20570000,20379999,22000000
20570000,22070000,15100000
20570000,24889999,1700000
20570000,25930000,21500000
20570000,30620001,700000
20670000,8450000,20500000
20670000,9390000,16500000
20670000,11080000,14600000
20670000,11080000,31200001
20670000,14180000,700000
20670000,18790001,700000
20670000,19260000,5700000
20670000,19730000,6700000
20670000,24230000,3700000
20670000,24990000,700000
20670000,27620001,25500000
20760000,8920000,17500000
20760000,9300000,23500000
20760000,9860000,26000000
20760000,9960000,29500000
20760000,10050000,26500000
20760000,14370000,25000000
20760000,21889999,21000000
20760000,24610001,2700000
20760000,25270000,32200001
20850000,11550000,29000000
20850000,13240000,32200001
20850000,13530000,28000000
20850000,15120000,33200001
20850000,15870000,5700000
20850000,19160000,2700000
20850000,19260000,1700000
20850000,19820000,24500000
20850000,20670000,22000000
20850000,22170000,21000000
20850000,22260000,14600000
20850000,24990000,34200001
20850000,28180000,26500000
20950001,9770000,29000000
20950001,14180000,34200001
20950001,14470000,26000000
20950001,15310000,10700000
20950001,17570000,22000000
20950001,17850000,1700000
20950001,18969999,3700000
20950001,19730000,23000000
20950001,20200001,22500000
20950001,21040001,21500000
20950001,21420000,21000000
21040001,8450000,21000000
21040001,8830000,17000000
21040001,9580000,14600000
21040001,15030000,27000000
21040001,20100000,23500000
21040001,20290001,24000000
21040001,20950001,21500000
21040001,21980000,21000000
21040001,23950001,19000000
21040001,23950001,21500000
21040001,24049999,12600000
21139999,8920000,15600000
21139999,9960000,27500000
21139999,13340000,14100000
21139999,17190001,22000000
21139999,19629999,700000
21139999,23200001,21000000
21230000,8360000,18500000
21230000,11550000,32200001
21230000,12120000,28500000
21230000,14560000,25000000
21230000,18129999,22000000
21230000,21320000,6700000
21230000,26400000,22000000
21320000,8740000,22000000
21320000,14180000,12600000
21320000,19070000,25000000
21320000,20010000,6700000
21320000,25830000,20500000
21320000,26680000,22500000
21420000,8830000,22500000
21420000,11550000,30200001
21420000,17940001,700000
21420000,18790001,34200001
21420000,19540001,24000000
21420000,26959999,23000000
21510000,13900000,27500000
21510000,15410000,22000000
21510000,16719999,22500000
21510000,22450001,5700000
21510000,22830000,4700000
21510000,23480000,33200001
21600000,7420000,19500000
21600000,14750000,22500000
21600000,14840000,21500000
21600000,15310000,8700000
21600000,16629999,21500000
21600000,17280001,34200001
21600000,18320000,25000000
21600000,19440001,24000000
21600000,22730000,14100000
21600000,22920000,3700000
21600000,26860001,28000000
21600000,26860001,29500000
21600000,26959999,29000000
21700001,7610000,22500000
21700001,7890000,18000000
21700001,8550000,15100000
21700001,8830000,23000000
21700001,9580000,28500000
21700001,9960000,14100000
21700001,15410000,23500000
21700001,16719999,23500000
21700001,19260000,25000000
21700001,19629999,24500000
21700001,20010000,24500000
21700001,26959999,28500000
21700001,27330000,23500000
21790001,10050000,30200001
21790001,11840000,31200001
21790001,14470000,24000000
21790001,15220000,22000000
21790001,19160000,2700000
21790001,20100000,700000
21790001,20200001,23000000
21790001,25830000,24000000
21790001,28090000,25000000
21790001,28559999,26000000
21889999,7700000,22000000
21889999,8740000,23500000
21889999,9390000,24500000
21889999,9580000,25000000
21889999,9860000,26000000
21889999,9860000,27000000
21889999,11180000,29000000
21889999,14000000,21500000
21889999,14180000,33200001
21889999,14940000,2700000
21889999,15410000,24500000
21889999,17000000,700000
21889999,18969999,3700000
21889999,19160000,4700000
21889999,19440001,5700000
21889999,19440001,23500000
21889999,19440001,24000000
21889999,23860001,21000000
21889999,25740000,20000000
21889999,26770000,30200001
21889999,26959999,26500000
21980000,7700000,23000000
21980000,8170000,16000000
21980000,8920000,24000000
21980000,9770000,25500000
21980000,11270000,28500000
21980000,13150000,13100000
21980000,15030000,24000000
21980000,15590000,26000000
21980000,16809999,23000000
21980000,17570000,25000000
21980000,18690001,24500000
21980000,19350000,2700000
21980000,19730000,24000000
21980000,20670000,22000000
21980000,24230000,21500000
21980000,26400000,10700000
21980000,27900000,24500000
22070000,7510000,18500000
22070000,9860000,26500000
22070000,11180000,14100000
22070000,11460000,28500000
22070000,12770000,13600000
22070000,15220000,25500000
22070000,15410000,24000000
22070000,18219999,22500000
22070000,18879999,24500000
22070000,19629999,1700000
22070000,19730000,34200001
22070000,21139999,21000000
22070000,22639999,1700000
22070000,23200001,13600000
22170000,7420000,22500000
22170000,8920000,14100000
22170000,14000000,22000000
22170000,14090000,23500000
22170000,14180000,27000000
22170000,14370000,24000000
22170000,15120000,8700000
22170000,16340000,24000000
22170000,18600000,25500000
22170000,20290001,23000000
22170000,21139999,34200001
22170000,25549999,23000000
22170000,27049999,33200001
22170000,27709999,24000000
22170000,28370001,25500000
22260000,14650000,23000000
22260000,14750000,22000000
22260000,15690000,6700000
22260000,15970000,25000000
22260000,18790001,25500000
22260000,19260000,3700000
22260000,19260000,4700000
22260000,19629999,23500000
22260000,20100000,25000000
22260000,22260000,2700000
22260000,25080000,12100000
22260000,25930000,23500000
22360001,6950000,20000000
22360001,7610000,23500000
22360001,7980000,22500000
22360001,11930000,33200001
22360001,16250000,34200001
22360001,17940001,21500000
22360001,18600000,22000000
22360001,18600000,25000000
22360001,18690001,25500000
22360001,18879999,25500000
22360001,19910000,25000000
22360001,24610001,1700000
22360001,25270000,22500000
22360001,25459999,1700000
22360001,25459999,19500000
22360001,25830000,34200001
22360001,28090000,31200001
22360001,28270000,30200001
22450001,7050000,20500000
22450001,7330000,19000000
22450001,7890000,16500000
22450001,7980000,22000000
22450001,8170000,14600000
22450001,9580000,29500000
22450001,14000000,24500000
22450001,14470000,23000000
22450001,19160000,25000000
22450001,21600000,700000
22450001,23110001,17000000
22450001,24799999,700000
22450001,25360001,700000
22450001,25930000,32200001
22450001,27150000,26000000
22540001,7610000,17000000
22540001,11180000,29500000
22540001,16629999,24500000
22540001,17000000,25000000
22540001,19260000,20000000
22540001,20480000,5700000
22540001,23770000,18000000
22540001,24990000,22000000
22540001,25930000,700000
22540001,26959999,25500000
22540001,27799999,32200001
22540001,28559999,29500000
22639999,14750000,22000000
22639999,15780000,4700000
22639999,17660000,23000000
22639999,17940001,25000000
22639999,19350000,13100000
22639999,19730000,11600000
22639999,20290001,22500000
22639999,20760000,21500000
22639999,20760000,25500000
22639999,21700001,1700000
22639999,23010000,16500000
22639999,24049999,3700000
22639999,24230000,33200001
22639999,24700001,2700000
22639999,24889999,19000000
22639999,24990000,700000
22639999,25830000,11600000
22639999,26580000,31200001
22730000,13710000,10700000
22730000,14000000,24500000
22730000,14180000,21500000
22730000,17190001,24500000
22730000,17750000,23500000
22730000,18129999,4700000
22730000,19629999,19500000
22730000,19910000,20500000
22730000,20480000,22000000
22730000,20760000,25500000
22730000,22920000,15100000
22730000,23480000,17500000
22730000,24330000,18500000
22730000,26680000,24500000
22730000,26959999,25000000
22730000,28840000,26500000
22830000,6480000,23000000
22830000,7140000,17500000
22830000,7610000,22000000
22830000,7700000,15600000
22830000,10430000,31200001
22830000,12680000,12100000
22830000,12680000,12600000
22830000,13900000,24000000
22830000,14560000,23500000
22830000,15310000,7700000
22830000,17940001,24500000
22830000,19070000,22500000
22830000,19160000,14100000
22830000,19540001,700000
22830000,19540001,12600000
22830000,19540001,23500000
22830000,20100000,22500000
22830000,20200001,9700000
22830000,20670000,9700000
22830000,20850000,22000000
22830000,21139999,4700000
22830000,23010000,14600000
22830000,23389999,5700000
22830000,25639999,1700000
22830000,28740000,29000000
22830000,28840000,28000000
22830000,28840000,28500000
22830000,28930000,27000000
22920000,6480000,23500000
22920000,7050000,21000000
22920000,7230000,21500000
22920000,7230000,24000000
22920000,8640000,25000000
22920000,11460000,28000000
22920000,12400000,32200001
22920000,15030000,22500000
22920000,17190001,24000000
22920000,17190001,26000000
22920000,18879999,15100000
22920000,18969999,15600000
22920000,19070000,13100000
22920000,19160000,1700000
22920000,19160000,14600000
22920000,19440001,12100000
22920000,19440001,22000000
22920000,19540001,22000000
22920000,19730000,21500000
22920000,20010000,21000000
22920000,20290001,10700000
22920000,20480000,4700000
22920000,20480000,21500000
22920000,21320000,2700000
22920000,21510000,3700000
22920000,21889999,7700000
22920000,23010000,16000000
22920000,23480000,4700000
22920000,23670000,3700000
22920000,23770000,21000000
22920000,24889999,21500000
22920000,28930000,27500000
23010000,9490000,27500000
23010000,11840000,27000000
23010000,13060000,34200001
23010000,15500000,3700000
23010000,16059999,23000000
23010000,16719999,26000000
23010000,17190001,25500000
23010000,17940001,25500000
23010000,18320000,24000000
23010000,18500000,17000000
23010000,18600000,19500000
23010000,18690001,17500000
23010000,18790001,14600000
23010000,18790001,19000000
23010000,18879999,16000000
23010000,18969999,20000000
23010000,19070000,13600000
23010000,19440001,11600000
23010000,19440001,23000000
23010000,20290001,22500000
23010000,20950001,22000000
23010000,22920000,5700000
23010000,23010000,15600000
23010000,23950001,5700000
23010000,26110001,24000000
23010000,26770000,21500000
23010000,27330000,27000000
23110001,6390000,22500000
23110001,12680000,11600000
23110001,18600000,15100000
23110001,18969999,18000000
23110001,19540001,19000000
23110001,19910000,20000000
23110001,22540001,6700000
23110001,24139999,2700000
23110001,26209999,700000
23110001,27330000,27500000
23200001,7510000,22500000
23200001,7610000,24500000
23200001,12400000,13100000
23200001,14280000,9700000
23200001,16809999,19500000
23200001,17000000,19500000
23200001,18129999,18500000
23200001,18500000,20500000
23200001,18600000,15600000
23200001,18600000,16000000
23200001,18600000,16500000
23200001,18790001,2700000
23200001,18969999,16500000
23200001,19070000,12600000
23200001,19160000,22000000
23200001,19260000,22500000
23200001,20010000,9700000
23200001,20010000,12100000
23200001,20200001,19500000
23200001,20850000,21000000
23200001,20850000,22000000
23200001,21139999,8700000
23200001,21230000,24500000
23200001,21420000,24500000
23200001,21600000,8700000
23200001,21889999,23000000
23200001,23110001,6700000
23200001,23299999,4700000
23200001,24330000,700000
23200001,24420000,1700000
23200001,25270000,2700000
23200001,26580000,21000000
23200001,27150000,28500000
23299999,6670000,18000000
23299999,7610000,15100000
23299999,8830000,25500000
23299999,8920000,22500000
23299999,11370000,30200001
23299999,11460000,27500000
23299999,12020000,13600000
23299999,15410000,22000000
23299999,16629999,19500000
23299999,16809999,26500000
23299999,17379999,19500000
23299999,17940001,24500000
23299999,18219999,3700000
23299999,18790001,14100000
23299999,18969999,18500000
23299999,20950001,3700000
23299999,21139999,23500000
23299999,22260000,34200001
23299999,23860001,13100000
23299999,25270000,3700000
23299999,29780001,1700000
23389999,6760000,18500000
23389999,6760000,19500000
23389999,8360000,14100000
23389999,11740000,31200001
23389999,15410000,21500000
23389999,15870000,22500000
23389999,18219999,24000000
23389999,19160000,17000000
23389999,20480000,4700000
23389999,20950001,10700000
23389999,21139999,7700000
23389999,21139999,25500000
23389999,24610001,4700000
23389999,26400000,20500000
23480000,10990000,32200001
23480000,11270000,28500000
