127,109,0
126,110,0
127,110,0
125,111,0
118,115,0
119,115,0
117,116,0
115,117,0
116,117,0
120,117,0
114,118,0
118,118,0
119,118,0
117,119,0
8,120,0
9,120,0
111,120,0
115,120,0
116,120,0
110,121,0
113,122,0
107,123,0
113,123,0
111,124,0
112,124,0
103,125,0
104,125,0
108,125,0
101,126,0
102,126,0
103,126,0
104,126,0
98,127,0
99,127,0
127,109,1
126,110,1
125,111,1
123,112,1
124,112,1
122,113,1
120,114,1
121,114,1
118,115,1
119,115,1
117,116,1
116,117,1
113,119,1
117,119,1
115,120,1
110,121,1
108,122,1
107,123,1
105,124,1
111,124,1
112,124,1
105,125,1
106,125,1
107,125,1
108,125,1
101,126,1
102,126,1
103,126,1
104,126,1
99,127,1
123,112,2
121,113,2
122,113,2
117,116,2
117,119,2
64,94,11
44,0,12
46,3,12
62,93,12
61,94,12
62,94,12
63,94,12
61,95,12
66,96,12
46,0,13
48,2,13
44,3,13
47,4,13
47,5,13
65,91,13
66,91,13
67,91,13
62,92,13
66,92,13
68,92,13
69,92,13
61,93,13
62,93,13
61,94,13
62,94,13
63,94,13
69,94,13
70,94,13
61,95,13
62,95,13
64,95,13
65,95,13
61,96,13
62,96,13
64,96,13
65,96,13
46,0,14
44,1,14
45,1,14
43,2,14
44,2,14
47,2,14
48,2,14
49,2,14
43,3,14
44,3,14
45,3,14
44,4,14
61,90,14
61,91,14
62,91,14
63,91,14
64,91,14
68,91,14
59,92,14
60,92,14
61,92,14
62,92,14
63,92,14
65,92,14
66,92,14
68,92,14
69,92,14
71,92,14
62,93,14
64,93,14
66,93,14
67,93,14
69,93,14
71,93,14
60,94,14
61,94,14
62,94,14
63,94,14
66,94,14
67,94,14
68,94,14
69,94,14
70,94,14
59,95,14
60,95,14
61,95,14
62,95,14
65,95,14
66,95,14
69,95,14
60,96,14
61,96,14
62,96,14
64,96,14
65,96,14
66,96,14
67,96,14
61,97,14
62,97,14
63,97,14
64,97,14
65,97,14
66,97,14
64,98,14
65,98,14
45,0,15
46,0,15
48,0,15
49,0,15
44,1,15
45,1,15
47,1,15
43,2,15
44,2,15
45,2,15
47,2,15
48,2,15
43,3,15
44,3,15
44,4,15
47,5,15
48,5,15
70,89,15
71,89,15
60,90,15
62,90,15
63,90,15
65,90,15
70,90,15
71,90,15
60,91,15
61,91,15
62,91,15
63,91,15
65,91,15
66,91,15
71,91,15
72,91,15
56,92,15
60,92,15
61,92,15
62,92,15
63,92,15
65,92,15
66,92,15
67,92,15
68,92,15
69,92,15
70,92,15
71,92,15
72,92,15
56,93,15
57,93,15
58,93,15
59,93,15
60,93,15
61,93,15
62,93,15
64,93,15
65,93,15
66,93,15
67,93,15
69,93,15
70,93,15
71,93,15
72,93,15
57,94,15
58,94,15
59,94,15
60,94,15
61,94,15
62,94,15
63,94,15
64,94,15
65,94,15
66,94,15
67,94,15
68,94,15
69,94,15
70,94,15
58,95,15
59,95,15
60,95,15
61,95,15
62,95,15
63,95,15
